Driver,Team,LapNumber,micro_sector,Speed,Throttle,Brake,rpm,TyreLife,AirTemp,LapTimeSeconds,TimeSeconds
ZHO,Alfa Romeo,45,70,156.5,65.25,0.0,10061.0,7.0,26.5,89.89,1.08
ALO,Aston Martin,46,5,273.5,100.0,50.0,11233.0,10.0,26.5,88.554,0.6000000000000001
BOT,Alfa Romeo,45,66,298.0,100.0,0.0,11841.5,15.0,26.5,90.495,0.6000000000000001
PER,Red Bull Racing,46,22,289.0,100.0,0.0,11378.666666666666,3.0,26.5,87.914,0.8
GAS,Alpine,45,84,131.0,30.2,0.0,9244.0,12.0,26.5,89.503,1.36
OCO,Alpine,45,98,181.75,100.0,0.0,11125.0,29.0,26.5,90.163,1.08
VER,Red Bull Racing,46,40,299.6666666666667,100.0,0.0,10672.666666666666,2.0,26.5,87.902,0.8
PIA,McLaren,46,15,272.5,99.5,0.0,10889.0,9.0,26.5,88.806,0.52
SAI,Ferrari,46,6,192.25,0.0,100.0,8764.5,22.0,26.5,90.712,1.08
HAM,Mercedes,46,4,279.3333333333333,90.33333333333333,0.0,11613.333333333334,10.0,26.5,89.729,0.8
ALB,Williams,45,70,161.75,47.75,0.0,10216.5,1.0,26.5,87.845,1.08
NOR,McLaren,46,24,285.0,41.0,33.333333333333336,11619.333333333334,12.0,26.5,88.187,0.8
SAR,Williams,45,57,270.3333333333333,100.0,0.0,11229.0,3.0,26.5,88.791,0.8
TSU,AlphaTauri,46,17,269.3333333333333,100.0,0.0,10775.0,23.0,26.5,89.41000000000001,0.8
HUL,Haas F1 Team,45,75,242.33333333333334,99.66666666666667,0.0,11188.333333333334,11.0,26.5,89.5,0.8
RIC,AlphaTauri,45,88,189.5,98.5,0.0,11227.5,13.0,26.5,88.705,1.08
MAG,Haas F1 Team,45,61,293.0,99.0,0.0,10879.0,22.0,26.5,90.11,0.52
LEC,Ferrari,46,30,204.33333333333334,99.0,0.0,10896.333333333334,10.0,26.5,88.44599999999998,0.8
BOT,Alfa Romeo,45,67,290.5,50.0,50.0,11493.0,15.0,26.5,90.495,0.48000000000000004
STR,Aston Martin,45,92,244.0,86.33333333333333,0.0,11536.666666666666,2.0,26.5,88.177,0.76
ALO,Aston Martin,46,6,212.5,0.0,100.0,10368.5,10.0,26.5,88.554,0.9990000000000001
PIA,McLaren,46,16,275.3333333333333,99.66666666666667,0.0,11061.666666666666,9.0,26.5,88.806,0.799
PER,Red Bull Racing,46,23,288.5,100.0,0.0,11328.5,3.0,26.5,87.914,0.56
MAG,Haas F1 Team,45,62,297.0,99.0,0.0,10543.666666666666,22.0,26.5,90.11,0.799
RUS,Mercedes,46,28,126.25,72.0,0.0,9753.75,11.0,26.5,88.192,1.199
LEC,Ferrari,46,31,224.0,99.0,0.0,11467.0,10.0,26.5,88.446,0.519
HUL,Haas F1 Team,45,76,254.0,99.0,0.0,11652.0,11.0,26.5,89.5,0.519
OCO,Alpine,45,99,213.66666666666666,100.0,0.0,10990.666666666666,29.0,26.5,90.163,0.9590000000000001
NOR,McLaren,46,25,219.66666666666666,0.0,100.0,10983.0,12.0,26.5,88.187,0.9590000000000001
TSU,AlphaTauri,46,18,274.0,100.0,0.0,10873.0,23.0,26.5,89.41,0.519
SAR,Williams,45,58,278.0,100.0,0.0,11512.0,3.0,26.5,88.791,0.519
VER,Red Bull Racing,46,41,301.5,100.0,0.0,10714.0,2.0,26.5,87.902,0.519
HAM,Mercedes,46,5,243.0,0.3333333333333333,66.66666666666667,10143.333333333334,10.0,26.5,89.729,0.9590000000000001
ZHO,Alfa Romeo,45,71,168.75,48.75,0.0,10619.75,7.0,26.5,89.89,1.199
BOT,Alfa Romeo,45,68,231.0,0.0,100.0,9742.0,15.0,26.5,90.495,0.9590000000000001
RIC,AlphaTauri,45,89,217.5,100.0,0.0,11042.5,13.0,26.5,88.705,0.679
GAS,Alpine,45,85,132.4,58.8,0.0,9685.6,12.0,26.5,89.503,1.5190000000000001
PER,Red Bull Racing,46,24,286.5,100.0,0.0,11250.0,3.0,26.5,87.914,0.679
ALB,Williams,45,71,177.0,62.333333333333336,0.0,11175.333333333334,1.0,26.5,87.84499999999998,0.919
SAI,Ferrari,46,7,150.75,28.75,25.0,9471.25,22.0,26.5,90.712,1.319
STR,Aston Martin,45,93,245.5,99.0,0.0,11626.0,2.0,26.5,88.177,0.679
HUL,Haas F1 Team,45,77,264.0,99.0,0.0,10769.666666666666,11.0,26.5,89.5,1.08
SAR,Williams,45,59,285.0,100.0,0.0,10467.0,3.0,26.5,88.791,0.6799999999999999
ALO,Aston Martin,46,7,149.25,17.0,25.0,9185.75,10.0,26.5,88.554,1.28
LEC,Ferrari,46,32,242.33333333333334,99.0,0.0,11190.666666666666,10.0,26.5,88.44599999999998,1.08
TSU,AlphaTauri,46,19,279.5,100.0,0.0,11049.5,23.0,26.5,89.41,0.6799999999999999
PIA,McLaren,46,17,276.0,100.0,0.0,11188.0,9.0,26.5,88.806,0.6799999999999999
MAG,Haas F1 Team,45,63,300.5,99.0,0.0,10724.5,22.0,26.5,90.11,0.6799999999999999
VER,Red Bull Racing,46,42,303.0,100.0,0.0,10733.0,2.0,26.5,87.902,0.6799999999999999
RIC,AlphaTauri,45,90,233.0,100.0,0.0,11122.666666666666,13.0,26.5,88.705,0.8400000000000001
PER,Red Bull Racing,46,25,221.75,0.0,100.0,9760.75,3.0,26.5,87.914,1.0
BOT,Alfa Romeo,45,69,172.4,0.0,80.0,9908.0,15.0,26.5,90.495,1.241
HAM,Mercedes,46,6,167.5,0.0,75.0,8710.0,10.0,26.5,89.729,1.0
STR,Aston Martin,45,94,244.0,33.0,66.66666666666667,11522.0,2.0,26.5,88.177,0.8400000000000001
OCO,Alpine,46,0,233.0,100.0,0.0,11783.0,30.0,26.5,90.113,0.43199999999998795
NOR,McLaren,46,26,125.16666666666667,0.16666666666666666,100.0,8842.0,12.0,26.5,88.187,1.561
VER,Red Bull Racing,46,43,301.5,100.0,0.0,10707.5,2.0,26.5,87.902,0.6000000000000001
ZHO,Alfa Romeo,45,72,166.5,64.5,0.0,10747.0,7.0,26.5,89.89,1.0010000000000001
SAR,Williams,45,60,292.3333333333333,100.0,0.0,10788.666666666666,3.0,26.5,88.791,0.76
PIA,McLaren,46,18,279.5,99.0,0.0,11210.0,9.0,26.5,88.806,0.6000000000000001
ALB,Williams,45,72,191.25,66.0,0.0,10517.0,1.0,26.5,87.845,1.0010000000000001
OCO,Alpine,46,1,245.5,100.0,0.0,10773.75,30.0,26.5,90.113,1.0010000000000001
TSU,AlphaTauri,46,20,283.6666666666667,100.0,0.0,11205.0,23.0,26.5,89.41000000000001,0.76
MAG,Haas F1 Team,45,64,302.0,99.0,0.0,10750.0,22.0,26.5,90.11,0.6000000000000001
RUS,Mercedes,46,29,178.8,100.0,0.0,11407.6,11.0,26.5,88.192,1.3210000000000002
HUL,Haas F1 Team,45,78,270.0,99.0,0.0,10836.0,11.0,26.5,89.5,0.601
LEC,Ferrari,46,33,256.6666666666667,99.0,0.0,11304.0,10.0,26.5,88.44599999999998,0.601
SAI,Ferrari,46,8,162.8,86.4,0.0,10524.8,22.0,26.5,90.712,1.121
RIC,AlphaTauri,45,91,247.0,98.0,0.0,11162.666666666666,13.0,26.5,88.705,0.721
VER,Red Bull Racing,46,44,300.5,100.0,0.0,10672.5,2.0,26.5,87.902,0.401
GAS,Alpine,45,86,146.0,18.8,0.0,10126.6,12.0,26.5,89.503,1.121
ALO,Aston Martin,46,8,154.0,77.0,0.0,10143.4,10.0,26.5,88.554,1.121
STR,Aston Martin,45,95,177.8,0.0,100.0,9743.0,2.0,26.5,88.177,1.121
MAG,Haas F1 Team,45,65,302.5,99.0,0.0,10739.0,22.0,26.5,90.11,0.401
PIA,McLaren,46,19,285.0,99.0,0.0,11405.333333333334,9.0,26.5,88.806,0.721
SAR,Williams,45,61,296.5,100.0,0.0,10944.0,3.0,26.5,88.791,0.5609999999999999
PER,Red Bull Racing,46,26,137.8,0.0,100.0,9405.8,3.0,26.5,87.914,1.321
TSU,AlphaTauri,46,21,288.0,100.0,0.0,11380.0,23.0,26.5,89.41000000000001,0.761
HAM,Mercedes,46,7,148.8,39.8,0.0,8167.6,10.0,26.5,89.729,1.321
ALB,Williams,45,73,214.0,100.0,0.0,11201.75,1.0,26.5,87.845,1.08
ZHO,Alfa Romeo,45,73,190.75,100.0,0.0,10614.5,7.0,26.5,89.89,1.08
MAG,Haas F1 Team,45,66,301.0,99.0,0.0,10646.666666666666,22.0,26.5,90.11,0.72
HUL,Haas F1 Team,45,79,270.3333333333333,99.0,0.0,10847.333333333334,11.0,26.5,89.5,0.72
OCO,Alpine,46,2,261.0,100.0,0.0,11359.666666666666,30.0,26.5,90.113,0.72
VER,Red Bull Racing,46,45,299.6666666666667,100.0,0.0,10668.333333333334,2.0,26.5,87.902,0.72
LEC,Ferrari,46,34,267.3333333333333,99.0,0.0,10680.0,10.0,26.5,88.44599999999998,0.72
BOT,Alfa Romeo,45,70,149.4,37.0,0.0,9449.0,15.0,26.5,90.495,1.24
SAR,Williams,45,62,299.5,100.0,0.0,10993.5,3.0,26.5,88.791,0.4
NOR,McLaren,46,27,99.25,19.625,0.0,7199.5,12.0,26.5,88.187,1.92
PIA,McLaren,46,20,288.5,99.0,0.0,11551.5,9.0,26.5,88.806,0.4
RUS,Mercedes,46,30,215.25,100.0,0.0,10890.0,11.0,26.5,88.192,0.92
RIC,AlphaTauri,45,92,250.66666666666666,76.33333333333333,0.0,11209.0,13.0,26.5,88.705,0.76
TSU,AlphaTauri,46,22,289.0,100.0,0.0,11436.0,23.0,26.5,89.41000000000001,0.72
SAI,Ferrari,46,9,201.0,99.75,0.0,11363.0,22.0,26.5,90.712,0.92
STR,Aston Martin,45,96,128.8,2.4,0.0,7826.8,2.0,26.5,88.177,1.16
LEC,Ferrari,46,35,276.0,99.0,0.0,11104.0,10.0,26.5,88.44599999999998,0.72
GAS,Alpine,45,87,138.83333333333334,56.5,0.0,9921.666666666666,12.0,26.5,89.503,1.52
ALO,Aston Martin,46,9,191.5,99.0,0.0,11216.75,10.0,26.5,88.554,0.92
OCO,Alpine,46,3,267.6666666666667,100.0,0.0,11631.666666666666,30.0,26.5,90.113,0.72
PIA,McLaren,46,21,292.5,99.0,0.0,10759.0,9.0,26.5,88.806,0.92
SAR,Williams,45,63,303.25,100.0,0.0,11120.25,3.0,26.5,88.791,0.92
HUL,Haas F1 Team,45,80,266.3333333333333,66.0,33.333333333333336,10588.0,11.0,26.5,89.5,0.72
VER,Red Bull Racing,46,46,298.6666666666667,100.0,0.0,10593.666666666666,2.0,26.5,87.902,0.72
MAG,Haas F1 Team,45,67,295.6666666666667,66.0,33.333333333333336,10675.666666666666,22.0,26.5,90.11,0.72
ZHO,Alfa Romeo,45,74,219.0,100.0,0.0,11268.25,7.0,26.5,89.89,0.8
PER,Red Bull Racing,46,27,98.25,15.125,37.5,7105.0,3.0,26.5,87.914,1.8800000000000001
ALB,Williams,45,74,235.5,100.0,0.0,11189.75,1.0,26.5,87.845,0.8
HAM,Mercedes,46,8,169.6,92.4,0.0,9575.8,10.0,26.5,89.729,1.1600000000000001
RIC,AlphaTauri,45,93,250.75,97.75,0.0,11371.25,13.0,26.5,88.705,0.8
TSU,AlphaTauri,46,23,288.6666666666667,100.0,0.0,11380.0,23.0,26.5,89.41000000000001,0.64
RUS,Mercedes,46,31,236.66666666666666,100.0,0.0,11174.0,11.0,26.5,88.192,0.64
BOT,Alfa Romeo,45,71,161.0,71.0,0.0,10366.75,15.0,26.5,90.495,1.0
SAI,Ferrari,46,10,220.66666666666666,99.33333333333333,0.0,11411.333333333334,22.0,26.5,90.712,0.8
LEC,Ferrari,46,36,283.0,99.0,0.0,11350.666666666666,10.0,26.5,88.44599999999998,0.8
HUL,Haas F1 Team,45,81,218.33333333333334,0.0,100.0,9897.333333333334,11.0,26.5,89.5,0.8
VER,Red Bull Racing,46,47,297.5,57.0,0.0,10479.5,2.0,26.5,87.902,0.44
MAG,Haas F1 Team,45,68,245.33333333333334,0.0,100.0,9738.666666666666,22.0,26.5,90.11,0.8
OCO,Alpine,46,4,271.0,100.0,0.0,11274.5,30.0,26.5,90.113,0.44
SAR,Williams,45,64,305.5,100.0,0.0,11269.5,3.0,26.5,88.791,0.6
ALO,Aston Martin,46,10,219.0,100.0,0.0,10949.0,10.0,26.5,88.55400000000002,0.96
PIA,McLaren,46,22,294.0,99.0,0.0,10348.5,9.0,26.5,88.806,0.6
OCO,Alpine,46,5,269.3333333333333,100.0,33.333333333333336,10394.333333333334,30.0,26.5,90.113,0.88
ALB,Williams,45,75,252.5,100.0,0.0,10442.5,1.0,26.5,87.845,0.72
STR,Aston Martin,45,97,130.4,60.6,0.0,8473.8,2.0,26.5,88.177,1.44
ZHO,Alfa Romeo,45,75,242.33333333333334,100.0,0.0,11167.666666666666,7.0,26.5,89.89,0.88
RIC,AlphaTauri,45,94,251.0,50.0,50.0,11182.0,13.0,26.5,88.705,0.72
TSU,AlphaTauri,46,24,264.5,0.0,50.0,10917.5,23.0,26.5,89.41,0.72
RUS,Mercedes,46,32,254.0,100.0,0.0,10784.333333333334,11.0,26.5,88.192,0.88
VER,Red Bull Racing,46,48,240.25,0.0,100.0,8872.0,2.0,26.5,87.902,1.08
HAM,Mercedes,46,9,205.0,100.0,0.0,11337.0,10.0,26.5,89.729,0.72
LEC,Ferrari,46,37,287.0,99.0,0.0,11556.5,10.0,26.5,88.446,0.52
NOR,McLaren,46,28,137.0,83.2,0.0,10308.4,12.0,26.5,88.187,1.3599999999999999
BOT,Alfa Romeo,45,72,184.25,84.25,0.0,10215.5,15.0,26.5,90.495,1.08
PIA,McLaren,46,23,294.0,99.0,0.0,10372.5,9.0,26.5,88.806,0.52
GAS,Alpine,45,88,174.0,97.75,0.0,10624.5,12.0,26.5,89.503,1.08
SAR,Williams,45,65,307.5,100.0,0.0,11297.0,3.0,26.5,88.791,0.52
SAI,Ferrari,46,11,237.0,89.33333333333333,0.0,11049.666666666666,22.0,26.5,90.712,0.72
HUL,Haas F1 Team,45,82,125.33333333333333,0.0,83.33333333333333,8985.666666666666,11.0,26.5,89.5,1.72
MAG,Haas F1 Team,45,69,187.5,0.0,100.0,9786.75,22.0,26.5,90.11,1.08
ALO,Aston Martin,46,11,237.0,99.33333333333333,0.0,11295.0,10.0,26.5,88.55400000000002,0.72
TSU,AlphaTauri,46,25,189.5,0.0,100.0,11323.25,23.0,26.5,89.41,1.0
RIC,AlphaTauri,45,95,195.25,0.0,100.0,10118.5,13.0,26.5,88.705,1.0
ALB,Williams,45,76,257.6666666666667,100.0,0.0,10718.0,1.0,26.5,87.84499999999998,0.72
OCO,Alpine,46,6,193.5,0.0,100.0,9746.25,30.0,26.5,90.113,1.2
LEC,Ferrari,46,38,290.5,99.0,0.0,11309.0,10.0,26.5,88.446,0.56
PIA,McLaren,46,24,294.0,63.0,0.0,10352.0,9.0,26.5,88.806,0.56
SAR,Williams,45,66,308.5,100.0,0.0,11369.0,3.0,26.5,88.791,0.56
RUS,Mercedes,46,33,264.0,100.0,0.0,10950.0,11.0,26.5,88.192,0.56
ZHO,Alfa Romeo,45,76,251.0,100.0,0.0,11595.0,7.0,26.5,89.89,0.56
PER,Red Bull Racing,46,28,128.25,76.0,0.0,9553.75,3.0,26.5,87.914,1.24
HAM,Mercedes,46,10,227.0,100.0,0.0,11026.666666666666,10.0,26.5,89.729,1.0
VER,Red Bull Racing,46,49,122.2,0.0,100.0,8675.2,2.0,26.5,87.902,1.6
SAI,Ferrari,46,12,240.0,82.66666666666667,0.0,11179.0,22.0,26.5,90.712,1.0
MAG,Haas F1 Team,45,70,153.75,18.25,25.0,9636.75,22.0,26.5,90.11,1.24
STR,Aston Martin,45,98,182.0,99.25,0.0,10645.75,2.0,26.5,88.177,1.24
GAS,Alpine,45,89,208.33333333333334,100.0,0.0,11121.333333333334,12.0,26.5,89.503,0.88
ZHO,Alfa Romeo,45,77,265.0,100.0,0.0,10667.333333333334,7.0,26.5,89.89,0.88
PIA,McLaren,46,25,239.0,0.0,100.0,9159.666666666666,9.0,26.5,88.806,0.88
RUS,Mercedes,46,34,271.5,100.0,0.0,11303.5,11.0,26.5,88.192,0.64
ALB,Williams,45,77,263.5,100.0,0.0,10933.0,1.0,26.5,87.845,0.64
LEC,Ferrari,46,39,294.5,99.0,0.0,10598.0,10.0,26.5,88.446,0.64
ALO,Aston Martin,46,12,246.5,100.0,0.0,11109.0,10.0,26.5,88.554,0.64
SAR,Williams,45,67,306.5,50.0,50.0,10973.5,3.0,26.5,88.791,0.64
BOT,Alfa Romeo,45,73,209.66666666666666,100.0,0.0,11461.0,15.0,26.5,90.495,0.88
RIC,AlphaTauri,45,96,131.83333333333334,2.5,50.0,9171.5,13.0,26.5,88.705,1.599
NOR,McLaren,46,29,187.66666666666666,99.0,0.0,11443.333333333334,12.0,26.5,88.187,0.96
TSU,AlphaTauri,46,26,110.5,0.0,66.66666666666667,7649.166666666667,23.0,26.5,89.41000000000001,1.599
SAR,Williams,45,68,236.25,0.0,100.0,10494.5,3.0,26.5,88.791,0.9199999999999999
ALB,Williams,45,78,266.6666666666667,100.0,0.0,11088.666666666666,1.0,26.5,87.84499999999998,0.76
ALO,Aston Martin,46,13,253.75,100.0,0.0,10674.25,10.0,26.5,88.554,0.9199999999999999
LEC,Ferrari,46,40,299.3333333333333,99.0,0.0,10630.333333333334,10.0,26.5,88.44599999999998,0.76
HUL,Haas F1 Team,45,83,103.66666666666667,34.0,0.0,7936.166666666667,11.0,26.5,89.5,1.479
OCO,Alpine,46,7,147.4,14.6,40.0,8606.0,30.0,26.5,90.113,1.2389999999999999
HAM,Mercedes,46,11,241.33333333333334,87.0,0.0,10666.0,10.0,26.5,89.729,0.76
SAI,Ferrari,46,13,249.33333333333334,96.33333333333333,0.0,11445.0,22.0,26.5,90.712,0.76
RUS,Mercedes,46,35,280.3333333333333,100.0,0.0,10995.0,11.0,26.5,88.192,0.76
BOT,Alfa Romeo,45,74,230.0,100.0,0.0,10684.666666666666,15.0,26.5,90.495,0.6799999999999999
PER,Red Bull Racing,46,29,181.4,100.0,0.0,10540.4,3.0,26.5,87.914,1.2389999999999999
GAS,Alpine,45,90,230.0,100.0,0.0,11669.666666666666,12.0,26.5,89.503,0.6799999999999999
ZHO,Alfa Romeo,45,78,272.0,100.0,0.0,10927.0,7.0,26.5,89.89,0.6799999999999999
PIA,McLaren,46,26,140.0,0.0,100.0,8668.5,9.0,26.5,88.806,1.639
VER,Red Bull Racing,46,50,75.77777777777777,18.666666666666668,22.22222222222222,6713.777777777777,2.0,26.5,87.902,2.44
STR,Aston Martin,45,99,214.75,99.0,0.0,10906.25,2.0,26.5,88.177,0.879
NOR,McLaren,46,30,217.75,99.0,0.0,11076.5,12.0,26.5,88.187,0.879
MAG,Haas F1 Team,45,71,154.0,55.75,0.0,9903.5,22.0,26.5,90.11,0.879
HAM,Mercedes,46,12,246.33333333333334,88.0,0.0,10341.333333333334,10.0,26.5,89.729,0.7190000000000001
LEC,Ferrari,46,41,301.0,99.0,0.0,10706.0,10.0,26.5,88.446,0.479
RUS,Mercedes,46,36,286.3333333333333,100.0,0.0,10555.666666666666,11.0,26.5,88.192,0.7190000000000001
SAI,Ferrari,46,14,254.66666666666666,78.33333333333333,0.0,11791.0,22.0,26.5,90.712,0.7190000000000001
ALB,Williams,45,79,268.0,100.0,0.0,11168.333333333334,1.0,26.5,87.84499999999998,0.7190000000000001
GAS,Alpine,45,91,240.66666666666666,100.0,0.0,10573.0,12.0,26.5,89.503,0.9590000000000001
ALO,Aston Martin,46,14,263.5,100.0,0.0,10942.5,10.0,26.5,88.554,0.5589999999999999
BOT,Alfa Romeo,45,75,247.0,100.0,0.0,11304.666666666666,15.0,26.5,90.495,0.9590000000000001
SAR,Williams,45,69,185.0,0.0,100.0,10638.333333333334,3.0,26.5,88.791,0.9590000000000001
ZHO,Alfa Romeo,45,79,273.0,100.0,0.0,10951.5,7.0,26.5,89.89,0.5589999999999999
TSU,AlphaTauri,46,27,102.16666666666667,44.666666666666664,0.0,7664.0,23.0,26.5,89.41000000000001,1.8010000000000002
RIC,AlphaTauri,45,97,133.0,69.75,0.0,10190.5,13.0,26.5,88.705,1.1600000000000001
LEC,Ferrari,46,42,302.5,99.0,0.0,10766.0,10.0,26.5,88.446,0.64
OCO,Alpine,46,8,156.75,85.75,0.0,9769.25,30.0,26.5,90.113,1.1600000000000001
SAI,Ferrari,46,15,252.0,72.5,0.0,11636.0,22.0,26.5,90.712,0.64
ALB,Williams,45,80,248.5,0.0,100.0,10187.0,1.0,26.5,87.845,0.64
MAG,Haas F1 Team,45,72,176.25,76.5,0.0,9890.5,22.0,26.5,90.11,1.361
NOR,McLaren,46,31,237.5,99.0,0.0,11042.0,12.0,26.5,88.187,0.64
ALO,Aston Martin,46,15,266.5,100.0,0.0,11106.0,10.0,26.5,88.554,0.64
RUS,Mercedes,46,37,292.0,100.0,0.0,10783.5,11.0,26.5,88.192,0.64
PER,Red Bull Racing,46,30,216.5,100.0,0.0,11161.5,3.0,26.5,87.914,0.64
HUL,Haas F1 Team,45,84,134.2,32.4,0.0,8832.2,11.0,26.5,89.5,1.561
ZHO,Alfa Romeo,45,80,234.66666666666666,0.0,100.0,9140.0,7.0,26.5,89.89,0.92
HAM,Mercedes,46,13,256.5,100.0,0.0,10818.5,10.0,26.5,89.729,0.64
STR,Aston Martin,46,0,236.5,99.0,0.0,11203.0,3.0,26.5,88.239,0.5980000000000041
LEC,Ferrari,46,43,304.5,99.0,0.0,10848.0,10.0,26.5,88.446,0.52
GAS,Alpine,45,92,245.0,75.5,0.0,10671.5,12.0,26.5,89.503,0.52
BOT,Alfa Romeo,45,76,258.5,100.0,0.0,11187.0,15.0,26.5,90.495,0.52
SAR,Williams,45,70,155.75,22.25,25.0,9618.5,3.0,26.5,88.791,1.161
PIA,McLaren,46,27,98.71428571428571,13.857142857142858,14.285714285714286,7157.428571428572,9.0,26.5,88.806,2.001
ALB,Williams,45,81,170.0,0.0,100.0,9330.25,1.0,26.5,87.845,1.241
SAI,Ferrari,46,16,253.5,97.0,0.0,11752.0,22.0,26.5,90.712,0.7210000000000001
RUS,Mercedes,46,38,295.0,100.0,0.0,10857.0,11.0,26.5,88.192,0.28
STR,Aston Martin,46,1,252.0,99.0,0.0,10817.333333333334,3.0,26.5,88.23899999999999,0.921
ALO,Aston Martin,46,16,268.5,100.0,0.0,11231.5,10.0,26.5,88.554,0.7210000000000001
PER,Red Bull Racing,46,31,233.33333333333334,100.0,0.0,11304.666666666666,3.0,26.5,87.914,0.921
NOR,McLaren,46,32,255.0,99.0,0.0,11229.0,12.0,26.5,88.187,0.921
HAM,Mercedes,46,14,261.5,81.5,0.0,10928.5,10.0,26.5,89.729,0.7210000000000001
RIC,AlphaTauri,45,98,177.5,100.0,0.0,11241.25,13.0,26.5,88.705,1.121
OCO,Alpine,46,9,199.66666666666666,100.0,0.0,10646.666666666666,30.0,26.5,90.113,0.9610000000000001
RUS,Mercedes,46,39,298.0,100.0,0.0,11020.333333333334,11.0,26.5,88.192,0.9610000000000001
LEC,Ferrari,46,44,306.5,99.0,0.0,10892.5,10.0,26.5,88.446,0.641
ZHO,Alfa Romeo,45,81,150.75,0.0,100.0,9486.75,7.0,26.5,89.89,1.121
BOT,Alfa Romeo,45,77,268.0,100.0,0.0,10696.0,15.0,26.5,90.495,0.9610000000000001
GAS,Alpine,45,93,244.33333333333334,87.33333333333333,0.0,10681.333333333334,12.0,26.5,89.503,0.9610000000000001
MAG,Haas F1 Team,45,73,201.0,99.0,0.0,11008.333333333334,22.0,26.5,90.11,0.68
HAM,Mercedes,46,15,258.6666666666667,66.0,0.0,10708.333333333334,10.0,26.5,89.729,0.68
ALO,Aston Martin,46,17,269.6666666666667,99.66666666666667,0.0,11304.0,10.0,26.5,88.55400000000002,0.68
SAI,Ferrari,46,17,260.3333333333333,100.0,0.0,10966.0,22.0,26.5,90.712,0.68
NOR,McLaren,46,33,266.5,99.0,0.0,10646.0,12.0,26.5,88.187,0.48
SAR,Williams,45,71,159.5,58.0,0.0,10117.75,3.0,26.5,88.791,1.2
HUL,Haas F1 Team,45,85,135.4,44.6,0.0,8779.0,11.0,26.5,89.5,1.52
STR,Aston Martin,46,2,261.0,99.0,0.0,10765.5,3.0,26.5,88.239,0.48
PER,Red Bull Racing,46,32,252.33333333333334,100.0,0.0,11166.666666666666,3.0,26.5,87.914,0.84
LEC,Ferrari,46,45,306.3333333333333,99.0,0.0,10897.0,10.0,26.5,88.44599999999998,0.84
VER,Red Bull Racing,46,51,100.42857142857143,31.428571428571427,0.0,7562.428571428572,2.0,26.5,87.902,1.92
TSU,AlphaTauri,46,28,144.75,91.25,0.0,10804.5,23.0,26.5,89.41,1.2
BOT,Alfa Romeo,45,78,273.5,100.0,0.0,10979.5,15.0,26.5,90.495,0.52
OCO,Alpine,46,10,219.33333333333334,99.66666666666667,0.0,11258.0,30.0,26.5,90.113,0.88
RUS,Mercedes,46,40,300.0,100.0,0.0,11026.0,11.0,26.5,88.192,0.52
GAS,Alpine,45,94,247.5,100.0,0.0,10811.0,12.0,26.5,89.503,0.52
ALB,Williams,45,82,110.16666666666667,2.1666666666666665,50.0,7800.5,1.0,26.5,87.84499999999998,1.6
STR,Aston Martin,46,3,265.5,99.0,0.0,10993.5,3.0,26.5,88.239,0.72
ZHO,Alfa Romeo,45,82,102.0,5.714285714285714,28.571428571428573,7447.142857142857,7.0,26.5,89.89,1.96
RIC,AlphaTauri,45,99,213.66666666666666,100.0,0.0,10694.333333333334,13.0,26.5,88.705,1.04
MAG,Haas F1 Team,45,74,225.33333333333334,99.0,0.0,10974.666666666666,22.0,26.5,90.11,1.04
SAI,Ferrari,46,18,266.5,99.5,0.0,10770.0,22.0,26.5,90.712,0.72
ALO,Aston Martin,46,18,273.0,99.5,0.0,11391.0,10.0,26.5,88.554,0.72
NOR,McLaren,46,34,274.0,99.0,0.0,10966.5,12.0,26.5,88.187,0.72
HAM,Mercedes,46,16,256.0,88.5,0.0,10784.5,10.0,26.5,89.729,0.72
PIA,McLaren,46,28,130.2,75.2,0.0,9847.8,9.0,26.5,88.806,1.3599999999999999
LEC,Ferrari,46,46,305.0,99.0,0.0,10840.0,10.0,26.5,88.446,0.36
GAS,Alpine,45,95,204.25,25.0,100.0,11010.75,12.0,26.5,89.503,1.08
BOT,Alfa Romeo,45,79,273.5,93.5,50.0,10814.5,15.0,26.5,90.495,0.6799999999999999
RUS,Mercedes,46,41,302.5,100.0,0.0,11143.5,11.0,26.5,88.192,0.6799999999999999
PER,Red Bull Racing,46,33,265.5,100.0,0.0,10560.5,3.0,26.5,87.914,0.6799999999999999
ALO,Aston Martin,46,19,278.6666666666667,100.0,0.0,10645.0,10.0,26.5,88.55400000000002,0.72
SAI,Ferrari,46,19,274.0,99.0,0.0,11014.0,22.0,26.5,90.712,0.72
TSU,AlphaTauri,46,29,189.25,100.0,0.0,11443.25,23.0,26.5,89.41,1.0
NOR,McLaren,46,35,282.0,99.0,0.0,11276.666666666666,12.0,26.5,88.187,0.72
LEC,Ferrari,46,47,303.3333333333333,99.0,0.0,10771.666666666666,10.0,26.5,88.44599999999998,0.72
HAM,Mercedes,46,17,262.3333333333333,100.0,0.0,11011.666666666666,10.0,26.5,89.729,0.72
STR,Aston Martin,46,4,268.0,99.0,0.0,11096.0,3.0,26.5,88.23899999999999,0.72
SAR,Williams,45,72,187.0,89.25,0.0,11176.25,3.0,26.5,88.791,1.0
OCO,Alpine,46,11,237.66666666666666,90.66666666666667,0.0,10392.333333333334,30.0,26.5,90.113,0.72
